Timestamp;Entity Name;Accelerom. vector X;Accelerom. vector Y;Accelerom. vector Z;CO2;Color Temp.;Light data ALL;Light_Blue;Light_Green;Light_Red;Light_White;NO2;PM2.5;RH;T
2025-03-28 14:12:12;DS-0013;265.2000122;-569.4000244;767.7999878;429;18923;186.5074768;2897;5927;7239;31429;18.96;17.57682228;26.50375366;21.84265137
2025-03-28 14:12:13;DS-0012;-115.0000076;-300.5999756;253.4000092;444.5;25310;925.899292;12137;29429;37144;65533;10.48;16.74806976;28.6277771;20.82393646
2025-03-28 14:12:15;DS-0017;-463.3999939;-555.3999634;629.7999878;424;41877;172.2812347;2035;5473;6515;28162;24.08;18.62553787;28.29666138;21.04957581
2025-03-28 14:12:16;DS-0014;-184.2000122;-1034.199951;147.1999969;436;35650;83.4382019;820;2650;3532;20279;17.39;20.08047104;24.63226318;23.61305237
2025-03-28 14:12:17;DS-0018;881.8000488;-231.3999939;518;510.5;26705;193.7684326;2605;6158;6748;28953;16.05;18.17617798;32.59124756;19.22977448
2025-03-28 14:12:22;DS-0013;451.4000244;-559.3999634;293.2000122;429.5;38877;163.2333679;2330;5186;6192;28652;14.69;17.82998848;26.5586853;21.96414948
2025-03-28 14:12:23;DS-0012;12.20000076;-178;891.2000122;432.5;38335;231.0359497;2417;7341;9138;39206;16.3;16.841465;28.65829468;20.81459045
2025-03-28 14:12:23;DS-0016;-40.3999939;-901.4000244;-289.6000061;456.5;23108;1182.216431;14364;37576;45197;65533;20.72;17.99779129;30.25054932;20.37799835
2025-03-28 14:12:25;DS-0017;-601.7999878;-488.7999878;824.1999512;424.5;36780;122.014473;1572;3876;4563;18168;23.25;18.98194695;28.35388184;21.19243622
2025-03-28 14:12:26;DS-0014;-199.3999939;-893.7999878;210.5999908;450.5;42989;54.26850128;766;1723;2029;8965;16.71;21.02181244;24.90005493;23.52092743
2025-03-28 14:12:26;DS-0015;178.7999878;-1004.199951;18.39999962;427.5;37647;152.052475;2163;4831;5393;16836;6.07;16.94674492;26.66397095;22.57831573
2025-03-28 14:12:26;DS-0019;-13.20000076;438.7999878;-100;475;41019;311.2841187;4420;9893;13412;41945;25.64;17.03042984;28.56445313;21.04290009
2025-03-28 14:12:28;DS-0018;864.5999756;-186.7999878;483.4000244;510;40244;273.9976807;3910;8707;9299;37520;20.83;18.58165741;32.74536133;19.26315308
2025-03-28 14:12:32;DS-0013;507;-472.5999756;-79;432.5;40190;173.2250519;2570;5504;6752;28237;15.03;18.3632412;26.74026489;22.0255661
2025-03-28 14:12:33;DS-0012;86.19999695;-603.2000122;-697.5999756;456;40989;246.1304626;3353;7821;9204;33417;18.91;17.47986031;28.76281738;20.77987671
2025-03-28 14:12:33;DS-0016;-712.7999878;-309.2000122;-484;318;45406;171.2934113;1950;5443;6727;30040;22.42;18.4369297;30.4069519;20.33260345
2025-03-28 14:12:35;DS-0017;-182;67;-255.6000061;430.5;28360;524.645813;7280;16674;20321;40594;22.6;19.34893799;28.36380005;21.3526535
